Raster,Red,Green,Blue,NIR,FC,ch1,CH,wc,WC,geom,GEOM,NDVI,EVI,SAVI,AVI,BAI,BCC,BITM,BIXS,BNDVI,CIG,CVI,DSWI4,DVI,EVI2,ExG,ExGR,ExR,FCVI,GARI,GBNDVI,GCC,GEMI,GLI,GNDVI,GOSAVI,GRNDVI,GRVI,IKAW,IPVI,MCARI1,MCARI2,MGRVI,MRBVI,MSAVI,MSR,MTVI1,MTVI2,NDDI,NDGlaI,NDSII,NDTI,NDYI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PISI,RCC,RDVI,RGBVI,RGRI,RI4XS,SI,SR,TDVI,TGI,TVI,TriVI,VARI,VrNIRBI,LAI,AFC,time_s
RIP_180712_1229_0150,0.059987184,0.070952654,0.0147606,0.4140244,0.501736111,1.24649292,1.5,1.449065591,1.204166666,2.251477836,2.709374999,0.746895705,0.532148963,0.545225368,0.516499069,7.878091188,0.101307863,0.054315795,0.065699092,0.931151509,4.835220766,4.933408999,1.182796879,0.354037216,0.56809798,0.067157524,0.060126839,0.007030685,0.365457587,0.76705239,0.656966997,0.486976257,0.825615294,0.309977224,0.707397893,0.531913103,0.5194553,5.835220766,0.60505585,0.873447852,0.526919724,0.523624129,0.166322238,0.885819685,0.557140425,2.09954507,0.526919724,0.523624129,36.81959907,0.083744338,-0.707397893,-0.083744338,0.655581854,0.309233046,0.481535819,0.130196899,0.75972765,0.11007545,0.558408119,-0.15035111,0.41171588,0.514226483,0.700848709,0.845453702,141.9849688,0.951125439,6.901880908,0.620957236,3.75531469,1.116644843,21.68085176,0.094384076,-0.746895705,3.13,0.7,123817680.0
RIP_180712_1229_0151,0.055788208,0.06872672,0.01398686,0.46566534,0.519097222,1.259559784,1.5,1.483653275,1.245833333,2.353802345,2.803124999,0.786028082,0.604362711,0.601902748,0.56484897,6.005318888,0.100986855,0.051740759,0.062592676,0.941679158,5.775608381,5.500030405,1.231921986,0.409877132,0.640610372,0.067678372,0.063880422,0.00379795,0.419498077,0.809448188,0.69833421,0.496215399,0.883911445,0.326588135,0.7427854,0.571634733,0.578044422,6.775608381,0.59908717,0.893014041,0.610407149,0.600028099,0.205602656,0.881720175,0.629874803,2.403115638,0.610407149,0.600028099,35.35427084,0.103911332,-0.7427854,-0.103911332,0.661800154,0.366026034,0.590744134,0.116450386,0.789022211,0.094527403,0.601474793,-0.180601037,0.402797746,0.567604559,0.716442766,0.811739713,139.5026163,0.953549161,8.347020933,0.699452916,3.73723952,1.134031782,25.1101684,0.117060872,-0.786028082,3.58,0.65,123817680.0
RIP_180712_1229_0152,0.055366144,0.067097284,0.013607149,0.45995572,0.574652778,0.972521591,1.5,2.127202131,1.379166667,2.011904042,3.103125001,0.785120144,0.598470243,0.597726086,0.560184911,6.174487597,0.100000671,0.05083506,0.061512013,0.942532872,5.855057203,5.656534238,1.211882915,0.404589576,0.635015102,0.065221275,0.060342572,0.004878703,0.414598861,0.807835618,0.70145966,0.493106485,0.879005873,0.321021616,0.745386959,0.571802224,0.57946634,6.855057203,0.605437165,0.892560072,0.600909568,0.593302143,0.189843949,0.886078551,0.624790339,2.39526333,0.600909568,0.593302143,38.51961822,0.095793007,-0.745386959,-0.095793007,0.662790543,0.361120501,0.585156435,0.115204461,0.78973317,0.095062369,0.599106289,-0.177637629,0.406892844,0.563605736,0.713295895,0.825162223,151.2407395,0.954369592,8.307526708,0.692993858,3.619998,1.133631397,24.74462016,0.107767233,-0.785120144,3.67,0.66,123817680.0
RIP_180712_1229_0153,0.056318685,0.06980445,0.014545092,0.47571096,0.520833333,1.267052422,1.5,1.479812489,1.249999999,2.37572329,2.812499998,0.788287418,0.615112486,0.609564285,0.573142983,5.723323347,0.103399981,0.052459557,0.063421036,0.940663284,5.814908792,5.498312809,1.239454543,0.419392275,0.650876179,0.068745123,0.065335283,0.00340984,0.428821551,0.813377487,0.698784179,0.496234661,0.892628445,0.326622553,0.744078907,0.575333301,0.580870755,6.814908792,0.589491483,0.894143709,0.624962669,0.609950442,0.211433447,0.874940841,0.639218274,2.422848495,0.624962669,0.609950442,34.66224712,0.106925387,-0.744078907,-0.106925387,0.655123391,0.374996964,0.60145238,0.1159862,0.790435377,0.093578422,0.606032239,-0.185904896,0.400365358,0.574979698,0.712162292,0.806806514,133.5895766,0.952822762,8.446769664,0.711109245,3.787563255,1.135027496,25.7029671,0.120863968,-0.788287418,3.53,0.67,123817680.0
RIP_180712_1229_0154,0.057274785,0.0694685,0.014842289,0.47905722,0.595486111,1.21729393,1.5,1.761078361,1.429166666,2.609573862,3.215624999,0.786420409,0.616140593,0.61049321,0.57537855,5.635885789,0.104829105,0.052683226,0.06366425,0.939897535,5.896035181,5.68558314,1.212898486,0.421782435,0.652301387,0.066819926,0.061831206,0.004988721,0.431862029,0.812254405,0.700690179,0.490646738,0.894428813,0.316600977,0.746708322,0.578085888,0.581567582,6.896035181,0.588383494,0.893210205,0.626388902,0.608361108,0.19065129,0.874142951,0.639958164,2.406522348,0.626388902,0.608361108,38.60609782,0.096207977,-0.746708322,-0.096207977,0.647914836,0.376740375,0.600553306,0.114672239,0.790783791,0.09454397,0.605720306,-0.187580513,0.404524157,0.575932561,0.700459939,0.824471307,140.855967,0.952519747,8.364190629,0.713272838,3.704352685,1.134204748,25.7946947,0.10896878,-0.786420409,3.79,0.7,123817680.0
RIP_180712_1229_0155,0.05673231,0.06989746,0.014555951,0.47382095,0.585069444,1.243680115,1.5,1.693562495,1.404166666,2.61950124,3.159374998,0.786139058,0.611550717,0.607084548,0.571249535,5.776344393,0.103097898,0.052650057,0.063656146,0.940390502,5.778800689,5.502017128,1.232057358,0.41708864,0.647661819,0.068506659,0.064652116,0.003854543,0.426759043,0.810910678,0.697448363,0.495074569,0.890317568,0.324548165,0.742890957,0.573984543,0.57821761,6.778800689,0.591631194,0.893069529,0.621145276,0.606049114,0.205707889,0.876472824,0.635960087,2.404078442,0.621145276,0.606049114,35.35484763,0.103965679,-0.742890957,-0.103965679,0.655290394,0.372489155,0.596553891,0.116408321,0.789108805,0.094482874,0.603991993,-0.18481208,0.401827533,0.572616513,0.710828926,0.811650523,134.8389487,0.952648278,8.351871271,0.707828057,3.78127079,1.134080711,25.5519244,0.117468559,-0.786139058,3.26,0.67,123817680.0
RIP_180712_1229_0156,0.0529938,0.06708182,0.01353275,0.4611909,0.508680556,1.173624115,1.5,1.560337742,1.220833334,2.149199162,2.746875002,0.793872513,0.608284111,0.603731894,0.562817797,6.128813399,0.101286693,0.049971488,0.060449621,0.94298683,5.875050498,5.431204029,1.265842797,0.4081971,0.642475546,0.06763709,0.06582697,0.00181012,0.416654777,0.817971547,0.702422458,0.502077976,0.883377559,0.337022403,0.746033375,0.572605987,0.586848319,6.875050498,0.593162429,0.896936257,0.609781135,0.606505055,0.231466228,0.877561986,0.633328511,2.472850202,0.609781135,0.606505055,32.18924785,0.117326232,-0.746033375,-0.117326232,0.664260443,0.366126779,0.601086746,0.115406303,0.793424159,0.091169538,0.60546776,-0.178406952,0.396635331,0.56925957,0.725077624,0.789987511,138.6854107,0.955197147,8.70273315,0.699736368,3.7060249,1.137485171,25.0553468,0.132228651,-0.793872513,3.6,0.65,123817680.0
RIP_180712_1229_0157,0.05183218,0.06692559,0.013312383,0.4557057,0.5,1.243423576,1.5,1.44761611,1.2,2.238162437,2.7,0.795750496,0.605741501,0.601277919,0.558819669,6.293141851,0.100797816,0.049473323,0.059856535,0.943232965,5.809139822,5.273506904,1.291197669,0.40387352,0.638998751,0.068706617,0.068250373,0.000456244,0.411682316,0.819706036,0.700573112,0.506742731,0.879614808,0.345266768,0.743889846,0.569531628,0.586543701,6.809139822,0.591297189,0.897875248,0.605123588,0.606075938,0.250147558,0.876234453,0.630703631,2.490069171,0.605123588,0.606075938,29.68802623,0.127094084,-0.743889846,-0.127094084,0.668177485,0.362628037,0.60052249,0.116501037,0.793271851,0.090227112,0.605019628,-0.175441715,0.392459453,0.566906125,0.733022286,0.774474756,133.9152746,0.955712037,8.791945467,0.695140814,3.74506177,1.138310369,24.8361476,0.143139595,-0.795750496,3.58,0.66,123817680.0
RIP_180712_1229_0158,0.053400002,0.068296716,0.013688533,0.46250188,0.552083333,1.386621437,1.5,1.43334002,1.324999999,2.755910104,2.981249998,0.792983884,0.608696363,0.604047328,0.563685883,6.090900976,0.101108008,0.050673391,0.061302535,0.942508154,5.771949035,5.294867941,1.278964671,0.409101878,0.642974289,0.069504897,0.06838161,0.001123287,0.417373463,0.816962679,0.698853308,0.504462011,0.884093347,0.341242271,0.742664293,0.570651368,0.583372098,6.771949035,0.591926311,0.896491942,0.612345578,0.607782417,0.241202875,0.876683203,0.633554904,2.464775001,0.612345578,0.607782417,30.51789877,0.122408511,-0.742664293,-0.122408511,0.666073271,0.366756537,0.600460863,0.116906676,0.791686049,0.091407275,0.605268145,-0.179031182,0.394429981,0.569571063,0.729040866,0.781882426,131.0639525,0.954595544,8.661083571,0.700547958,3.79787597,1.137094492,25.14198124,0.137922084,-0.792983884,3.71,0.63,123817680.0
RIP_180712_1229_0159,0.053491265,0.069353364,0.013805916,0.47475654,0.578125,1.25429718,1.5,1.659295766,1.3875,2.610506006,3.121875,0.797476622,0.622378107,0.614538547,0.574183112,5.740987872,0.101030816,0.051191822,0.061932239,0.943483516,5.845472413,5.279815683,1.296536248,0.421265275,0.656939565,0.071409547,0.071224266,0.000185281,0.429206358,0.821674356,0.701893092,0.507523508,0.895528107,0.346641709,0.745075899,0.575766899,0.588874201,6.845472413,0.589702992,0.898738311,0.63136687,0.622279068,0.254011434,0.875092797,0.646702029,2.506082575,0.63136687,0.622279068,29.43761928,0.12912326,-0.745075899,-0.12912326,0.667964513,0.378607242,0.616392005,0.116052926,0.794437101,0.089509974,0.612083717,-0.185963069,0.391445676,0.579611256,0.733797885,0.771285802,123.6788992,0.954166014,8.875403115,0.715995413,3.888020345,1.139068313,25.91040046,0.145472177,-0.797476622,4.23,0.71,123817680.0
RIP_180712_1229_0160,0.055846874,0.07109465,0.013709147,0.4735698,0.574652778,1.531567383,1.71408813,1.35074044,1.206909939,3.168430025,3.54601982,0.789024877,0.612198062,0.608679075,0.571616709,5.780698407,0.097469475,0.052792876,0.063927,0.943731831,5.661117257,5.232497469,1.273028281,0.417722926,0.649605513,0.072633279,0.071126993,0.001506286,0.426686243,0.810452062,0.69624711,0.505469682,0.891273419,0.343021884,0.738941471,0.571158585,0.577221881,6.661117257,0.605809913,0.894512438,0.625307544,0.611936021,0.236816289,0.886331249,0.638320186,2.429349892,0.625307544,0.611936021,30.50843546,0.120116535,-0.738941471,-0.120116535,0.676685538,0.373658353,0.601257853,0.11839019,0.78861094,0.092998869,0.605907779,-0.185361747,0.397060843,0.574102587,0.736905562,0.785528503,122.0815558,0.952809989,8.47979065,0.709414715,3.97680234,1.135352314,25.6732866,0.134659153,-0.789024877,3.97,0.66,123817680.0
RIP_180712_1229_0161,0.053388603,0.067041345,0.013863115,0.4484738,0.46875,1.213738594,1.5,1.390332324,1.125,2.048183877,2.53125,0.787238085,0.593280859,0.591526135,0.551484344,6.532339316,0.103230314,0.050123417,0.06060068,0.940030248,5.689510779,5.32721465,1.255723904,0.395085197,0.626480371,0.066830972,0.064467133,0.002363839,0.403709446,0.812211701,0.694341585,0.499216739,0.870407049,0.331940142,0.73990543,0.564654187,0.576624522,6.689510779,0.587724584,0.893619042,0.590220961,0.590151829,0.223856335,0.873666963,0.617668487,2.413649192,0.590220961,0.590151829,32.26405781,0.113366669,-0.73990543,-0.113366669,0.657296643,0.353055655,0.580471803,0.117843036,0.788312261,0.093844703,0.596929506,-0.17084306,0.397552947,0.557697152,0.717219333,0.7963534,141.0997484,0.954971572,8.400178592,0.682256058,3.66853977,1.134565152,24.2512215,0.128114364,-0.787238085,2.93,0.58,123817680.0
RIP_180712_1229_0162,0.05617722,0.06874299,0.013890009,0.43464118,0.454861111,1.4941782,1.536878055,1.095920152,1.065471652,2.446716802,2.516637814,0.771087555,0.567402219,0.572956598,0.537463058,7.028570093,0.100064744,0.051879383,0.062775309,0.938064468,5.322698213,5.166950237,1.22368088,0.37846396,0.60285447,0.067418751,0.063131355,0.004287396,0.388371107,0.792803903,0.680505997,0.495230038,0.852634,0.324826349,0.726876632,0.551563041,0.553506685,6.322698213,0.603523382,0.885543777,0.564590704,0.562979525,0.199165497,0.884775659,0.593135374,2.279208152,0.564590704,0.562979525,33.88221913,0.100590369,-0.726876632,-0.100590369,0.663814477,0.335146405,0.541579177,0.122851561,0.776753342,0.100395097,0.581520068,-0.162888021,0.404705218,0.540211856,0.71655788,0.817206525,141.321037,0.953443853,7.736964912,0.657675055,3.73098081,1.127425188,23.2104684,0.113174343,-0.771087555,2.89,0.66,123817680.0
RIP_180712_1229_0163,0.058603168,0.071382694,0.01412848,0.43703604,0.484375,1.219269943,1.573836281,1.430159096,1.107961496,2.126101963,2.744377015,0.76352489,0.562243411,0.570135551,0.537971926,6.950725527,0.098036599,0.053942668,0.06530628,0.937368834,5.122436903,5.02634712,1.218068859,0.378432872,0.599665328,0.07003374,0.065232316,0.004801424,0.388997926,0.78311803,0.672714076,0.495319848,0.851801149,0.324987022,0.719197232,0.547042336,0.541513788,6.122436903,0.611490173,0.881762445,0.564879396,0.558162128,0.194747092,0.890139265,0.588940082,2.220472912,0.564879396,0.558162128,33.44914126,0.098314738,-0.719197232,-0.098314738,0.669552426,0.333687895,0.530430234,0.125890541,0.770756894,0.103352565,0.577196829,-0.164066118,0.406643553,0.537534108,0.720442677,0.820971649,132.2727707,0.951648591,7.457549735,0.655638218,3.88253625,1.12406623,23.21715336,0.110303942,-0.76352489,3.38,0.66,123817680.0
RIP_180712_1229_0164,0.055275805,0.06945231,0.014133714,0.4589247,0.519097222,1.226550217,1.5,1.523582136,1.245833333,2.292115717,2.803124999,0.785002914,0.599036098,0.596995702,0.559349704,6.205738736,0.101782571,0.05189348,0.062765588,0.940245375,5.607767258,5.258999368,1.25646854,0.403648895,0.634035382,0.069495101,0.067088865,0.002406236,0.412637424,0.808914503,0.691854851,0.500154078,0.878130261,0.333607221,0.73711078,0.565783552,0.572594831,6.607767258,0.592744217,0.892501457,0.603369757,0.596231294,0.224419371,0.877265106,0.623904118,2.39425267,0.603369757,0.596231294,31.7821228,0.113659258,-0.73711078,-0.113659258,0.661816334,0.360257227,0.584216885,0.118995931,0.786297416,0.094706654,0.598707494,-0.176614977,0.398063351,0.562908127,0.721224002,0.795881447,131.3177316,0.953426524,8.302451678,0.691850858,3.815293435,1.13357969,24.7859939,0.128184654,-0.785002914,3.69,0.66,123817680.0
RIP_180712_1229_0165,0.053582754,0.06912307,0.013729494,0.46432,0.5625,1.34609436,1.621068858,1.504352191,1.249175808,2.725841079,3.282664437,0.793077934,0.610182709,0.605269871,0.565138257,6.037581902,0.100630058,0.051112977,0.061842988,0.942560366,5.717294241,5.207105599,1.290024585,0.410737246,0.644629995,0.070933892,0.070399382,0.00053451,0.418841561,0.81678776,0.697161117,0.506636192,0.885587718,0.345079044,0.740841811,0.569905371,0.581940627,6.717294241,0.592065503,0.896538967,0.615704527,0.6101401,0.249295303,0.876782353,0.635019878,2.465627476,0.615704527,0.6101401,29.36511485,0.126646931,-0.740841811,-0.126646931,0.668580106,0.368241946,0.601875423,0.117751327,0.790970313,0.091278359,0.605894051,-0.180040319,0.392733749,0.570742189,0.733148685,0.775179025,125.7644769,0.954238613,8.665474716,0.702493864,3.86752562,1.137135847,25.2658474,0.142602673,-0.793077934,3.8,0.66,123817680.0
RIP_180712_1229_0166,0.057814397,0.07070601,0.014025968,0.43374282,0.506944444,1.325525475,1.565135304,1.376812466,1.166033373,2.41908399,2.856371927,0.764770428,0.560941708,0.568693994,0.535580359,7.068970216,0.098395824,0.053349702,0.064582677,0.937351739,5.134454766,5.015978178,1.222982746,0.375928423,0.597661448,0.069571655,0.065118949,0.004452706,0.386227362,0.784731011,0.673149097,0.496021102,0.849483658,0.326240923,0.719670239,0.546372864,0.542846123,6.134454766,0.609524033,0.882385214,0.561447845,0.557048593,0.19861739,0.888830253,0.587305513,2.229975668,0.561447845,0.557048593,32.91428953,0.100307907,-0.719670239,-0.100307907,0.668933304,0.331713682,0.529863404,0.125752506,0.771423062,0.102824432,0.576969164,-0.162261434,0.405583074,0.536189277,0.720871255,0.817673024,133.7354919,0.952178468,7.502332334,0.652893536,3.852008975,1.124620126,23.0713699,0.112595975,-0.764770428,3.51,0.66,123817680.0
RIP_180712_1229_0167,0.057043444,0.070300505,0.013916804,0.43516943,0.498263889,1.266257935,1.649242074,1.416575526,1.08762081,2.271350171,2.958327971,0.768216367,0.565023561,0.571640415,0.537356116,7.01275221,0.098518546,0.052882867,0.064016074,0.938021685,5.190132347,5.022815524,1.232402886,0.378125986,0.601317208,0.069640762,0.06578479,0.003855972,0.388082512,0.788592604,0.675704816,0.497664804,0.852003835,0.329175401,0.721841003,0.548287617,0.547232284,6.190132347,0.607757741,0.884108184,0.565182435,0.561805687,0.205976416,0.887646108,0.591236456,2.256613443,0.565182435,0.561805687,32.13036494,0.104104365,-0.721841003,-0.104104365,0.669502525,0.334304279,0.537014865,0.124975703,0.773616142,0.101408155,0.579758544,-0.163169022,0.40381665,0.538964351,0.72320112,0.811422962,133.2225362,0.952611776,7.628736968,0.656503959,3.847019195,1.12615113,23.2178416,0.116877322,-0.768216367,3.85,0.7,123817680.0
RIP_180712_1229_0168,0.05614603,0.07064566,0.014294509,0.4384665,0.461805556,1.195927048,1.5,1.390134962,1.108333334,1.988228719,2.493750002,0.772969642,0.572976304,0.57658705,0.540865888,6.888947167,0.101317557,0.052749467,0.063809035,0.936856272,5.20655961,4.932697664,1.258248535,0.38232047,0.60754568,0.070850781,0.068506602,0.002344179,0.391437767,0.795682965,0.675433371,0.500726935,0.856602468,0.334625036,0.722475063,0.549714774,0.551384864,6.20655961,0.594139704,0.886484821,0.5731609,0.570549439,0.225763307,0.878254,0.597763651,2.294222146,0.5731609,0.570549439,29.61594604,0.114357889,-0.722475063,-0.114357889,0.663421696,0.338921293,0.547936568,0.124979454,0.775692432,0.099328114,0.584040868,-0.164750476,0.397955508,0.543619459,0.7229325,0.794755545,126.5599106,0.952674275,7.809394538,0.662906442,3.88855611,1.128259563,23.5192134,0.12888883,-0.772969642,2.98,0.67,123817680.0
RIP_180712_1229_0169,0.054260608,0.06897057,0.014060706,0.45813644,0.487847222,1.590593719,1.539165401,1.10414745,1.141040461,2.793480218,2.703159234,0.788208741,0.601634269,0.598395411,0.559334224,6.22646719,0.102414692,0.051312301,0.062053014,0.940445612,5.642491718,5.225788902,1.271098363,0.403875832,0.635679804,0.069619826,0.068051606,0.00156822,0.412372479,0.812747524,0.69314032,0.50236451,0.878730187,0.33753029,0.738305245,0.566383204,0.576064527,6.642491718,0.588394743,0.89410437,0.604528739,0.599659426,0.235383704,0.874151067,0.626061488,2.422156656,0.604528739,0.599659426,30.58931947,0.119368834,-0.738305245,-0.119368834,0.66131543,0.361107146,0.589167602,0.118635039,0.788032264,0.093332697,0.600650811,-0.176222718,0.395220798,0.564214907,0.723565664,0.786721177,130.1110108,0.953956023,8.443260348,0.693026638,3.80944051,1.134992837,24.8209484,0.134743047,-0.788208741,3.14,0.65,123817680.0
RIP_180712_1229_0170,0.05468268,0.06952436,0.013825731,0.44937307,0.517361111,1.273195381,1.5,1.46285482,1.241666666,2.371326397,2.793749999,0.783029238,0.589520866,0.589644136,0.55141732,6.507660777,0.100162671,0.051688113,0.062545312,0.940303252,5.463534076,5.083734184,1.271414642,0.39469039,0.624268502,0.070540309,0.068977185,0.001563124,0.403362146,0.805769435,0.687079154,0.503680101,0.869561849,0.339859723,0.732030432,0.559508246,0.566906042,6.463534076,0.596378582,0.891514619,0.591507182,0.588554883,0.235618698,0.879830224,0.614815981,2.37734587,0.591507182,0.588554883,29.70774785,0.119491456,-0.732030432,-0.119491456,0.668249168,0.351872253,0.573821775,0.121211246,0.783453021,0.095335733,0.594363335,-0.171389417,0.396157228,0.555926358,0.72949074,0.786525471,127.982793,0.953700689,8.217831862,0.6806271,3.86137654,1.132708806,24.2750906,0.134458271,-0.783029238,3.4,0.67,123817680.0
RIP_180713_1040_0001,0.05722222,0.06386805,0.014548438,0.4364375,0.421875,0.941434708,1.5,1.613229242,1.0125,1.429803963,2.278125,0.768171404,0.567464115,0.572452429,0.538359534,6.966935557,0.107258748,0.050216755,0.060636253,0.935481634,5.833424537,6.122368261,1.116140723,0.37921528,0.602399144,0.055965442,0.045444606,0.010520836,0.391224597,0.794463684,0.695383585,0.470868906,0.853065362,0.280519029,0.744683824,0.56423795,0.565617081,6.833424537,0.594585353,0.884085702,0.556437498,0.552457507,0.109436897,0.878568761,0.592221534,2.256262528,0.556437498,0.552457507,64.4108604,0.05488327,-0.744683824,-0.05488327,0.628944413,0.335258807,0.537971413,0.114555818,0.782808541,0.102635641,0.580141729,-0.163378826,0.421872346,0.539724313,0.661010572,0.895944373,196.7862632,0.954539481,7.627063403,0.657829617,3.19178077,1.126131166,23.01875,0.062377658,-0.768171404,3.13,0.72,123897540.0
RIP_180713_1040_0002,0.057692826,0.065592185,0.014327547,0.44017804,0.440972222,1.002390213,1.5,1.583714584,1.058333333,1.591294462,2.381249999,0.768241808,0.569554673,0.574951971,0.541350456,6.834091004,0.104115113,0.051107976,0.061768912,0.936953263,5.710830566,5.902635812,1.136920993,0.382485214,0.605719187,0.059163997,0.049755508,0.009408489,0.394307187,0.792486368,0.6926742,0.47664389,0.856249405,0.291154607,0.740624569,0.562635337,0.562402501,6.710830566,0.602125165,0.884120904,0.563101708,0.557223942,0.127623966,0.883817962,0.595265995,2.256812029,0.563101708,0.557223942,54.63494791,0.064073961,-0.740624569,-0.064073961,0.641451575,0.338163173,0.54111805,0.116409026,0.78120125,0.102389724,0.581398621,-0.165704979,0.419240997,0.54207115,0.677672946,0.879568595,179.8188568,0.953865614,7.629684148,0.661844556,3.352355845,1.126162425,23.2650872,0.072499476,-0.768241808,4.33,0.71,123897540.0
RIP_180713_1040_0003,0.05833125,0.06647656,0.014563888,0.42868194,0.397569444,0.974688873,1.5,1.468417295,0.954166666,1.395023448,2.146874998,0.7604531,0.554603082,0.562835472,0.530740425,7.264134061,0.104496739,0.05174867,0.06253666,0.934285279,5.448617979,5.658474919,1.139638873,0.37035069,0.590227791,0.060057982,0.050703917,0.009354065,0.382224707,0.784382755,0.682021234,0.476973166,0.843513061,0.291758515,0.731493815,0.552851531,0.549014919,6.448617979,0.60041538,0.88022655,0.546011677,0.54207069,0.129972064,0.882640184,0.579756782,2.197314162,0.546011677,0.54207069,51.51877549,0.065262823,-0.731493815,-0.065262823,0.640577308,0.32599251,0.518121593,0.12010441,0.774507459,0.10538813,0.572400526,-0.158918356,0.418530095,0.530692312,0.677515977,0.877470946,174.2321981,0.953272986,7.349095725,0.644871763,3.39984617,1.122699025,22.5468538,0.073884436,-0.7604531,3.54,0.8,123897540.0
RIP_180713_1040_0004,0.05945486,0.066974394,0.014942534,0.42493448,0.381944444,0.75824379,1.5,1.813400936,0.916666666,1.04258521,2.062499998,0.754516233,0.547258018,0.556913213,0.5266494,7.417237551,0.105696718,0.052420509,0.063326337,0.932060401,5.344730495,5.632377403,1.126474673,0.36547962,0.5828552,0.059551394,0.04923447,0.010316924,0.377810551,0.778805579,0.676761565,0.47374653,0.838035107,0.285829063,0.727695931,0.54909528,0.541394378,6.344730495,0.598304908,0.877258116,0.538021126,0.533083895,0.118533136,0.881176246,0.572025778,2.153635472,0.538021126,0.533083895,55.26455944,0.059476219,-0.727695931,-0.059476219,0.63517836,0.320619963,0.50459273,0.121470438,0.770697189,0.107832373,0.567172045,-0.156459,0.420556752,0.525128847,0.66936722,0.88772524,175.6869692,0.952602224,7.147178212,0.637281734,3.38509529,1.120051888,22.22955856,0.0674478,-0.754516233,3.56,0.76,123897540.0
RIP_180713_1040_0005,0.0590493,0.06287708,0.014232466,0.4002047,0.354166667,0.732089081,1.5,1.741591337,0.850000001,0.933413579,1.912500002,0.742846878,0.51760575,0.533469863,0.50458434,8.516712509,0.104528398,0.050474119,0.060993225,0.931316652,5.364874132,5.977398475,1.064823461,0.3411554,0.553132996,0.052472394,0.038585384,0.01388701,0.354818418,0.765445587,0.67690239,0.461792104,0.811643851,0.263632778,0.728440709,0.541385787,0.532966396,6.364874132,0.611568695,0.871423439,0.497235113,0.498392906,0.062726558,0.890191345,0.542353192,2.071659612,0.497235113,0.498392906,102.1289961,0.03139419,-0.728440709,-0.03139419,0.630850738,0.297290812,0.461261216,0.120423936,0.766483198,0.113092865,0.550913519,-0.142858159,0.433679498,0.503414564,0.64938385,0.939122809,223.0796978,0.954360919,6.777467303,0.603413071,3.05264914,1.114830426,20.6224352,0.035543141,-0.742846878,3.21,0.79,123897540.0
RIP_180713_1040_0006,0.059148088,0.06506163,0.014576389,0.43037605,0.413194444,0.993692703,1.5,1.496941654,0.991666666,1.478117894,2.231249998,0.75834455,0.553760269,0.562737099,0.531704108,7.202156763,0.105027724,0.051458667,0.062175204,0.934481137,5.614898059,6.013660778,1.099978583,0.371227962,0.590250801,0.056398783,0.044567899,0.011830884,0.384114014,0.78251667,0.687702658,0.468790655,0.844168915,0.276671126,0.737356957,0.557359504,0.552063089,6.614898059,0.604571247,0.879172275,0.543793391,0.53802887,0.09500333,0.885490175,0.579457726,2.181640917,0.543793391,0.53802887,71.26598616,0.047609334,-0.737356957,-0.047609334,0.633933913,0.326373332,0.515916906,0.117315722,0.776031544,0.106652733,0.571538362,-0.159879687,0.426181621,0.53058336,0.661576105,0.90910861,195.245783,0.953474479,7.276246191,0.645411996,3.23608843,1.121759577,22.5102194,0.053939272,-0.75834455,3.81,0.71,123897540.0
RIP_180713_1040_0007,0.060496874,0.06393195,0.014227777,0.4332172,0.421875,0.947509842,1.5,1.602885725,1.0125,1.439030573,2.278125,0.75493154,0.551527828,0.562617058,0.533329573,7.099672102,0.10261161,0.051476842,0.062238115,0.93640435,5.776223782,6.412135971,1.05678105,0.372720326,0.590341542,0.053139249,0.038425263,0.014713986,0.386998333,0.777313859,0.694316568,0.461081186,0.845276948,0.262301343,0.742805756,0.561950434,0.553735457,6.776223782,0.619194555,0.87746577,0.542075988,0.533344332,0.055171461,0.895176675,0.579022775,2.156645961,0.542075988,0.533344332,123.5167387,0.027606755,-0.742805756,-0.027606755,0.63593074,0.327049328,0.512464078,0.114646115,0.776867729,0.108486157,0.570158026,-0.161794669,0.436307205,0.530451062,0.652089423,0.946269807,219.0756274,0.953514736,7.16098488,0.646357847,3.10247804,1.120237269,22.5006226,0.031170992,-0.75493154,3.82,0.77,123897540.0
RIP_180713_1040_0008,0.061156332,0.06645313,0.015297223,0.42128053,0.361111111,0.810351906,1.5,1.604241306,0.866666666,1.053457477,1.949999999,0.746469075,0.537984,0.54984327,0.522242636,7.573895551,0.107043439,0.052883899,0.063859672,0.929922114,5.339513729,5.834208356,1.086610786,0.360124198,0.574157206,0.056452705,0.043402603,0.013050102,0.373644968,0.771097314,0.674968851,0.465010647,0.83182042,0.269644416,0.727502383,0.547798303,0.535027186,6.339513729,0.599829648,0.873234537,0.52684185,0.520007941,0.082872974,0.882235014,0.562798426,2.096579559,0.52684185,0.520007941,77.71368305,0.041507878,-0.727502383,-0.041507878,0.625757628,0.314472887,0.487445794,0.121068212,0.767513593,0.111418195,0.560559674,-0.154072899,0.427945914,0.518480064,0.650372807,0.920292724,191.7878514,0.952090409,6.888583998,0.628534366,3.25474235,1.116453794,21.8193238,0.047161361,-0.746469075,3.29,0.73,123897540.0
